------------ 8 ------------
Updating platform-runtime-js.js: 39 ms, 2073 Mb
Compiling platform-runtime-js.js: 6020 ms, 2090 Mb
Updating platform-web.js: 89 ms, 2094 Mb
Compiling platform-web.js: 14204 ms, 2124 Mb
Updating font-icons-runtime-js.js: 1 ms, 2127 Mb
Compiling font-icons-runtime-js.js: 178 ms, 2225 Mb
Updating platform-api-js.js: 5 ms, 2225 Mb
Compiling platform-api-js.js: 389 ms, 1734 Mb
Updating platform-client-js.js: 6 ms, 1735 Mb
Compiling platform-client-js.js: 1551 ms, 1794 Mb
Updating common-js.js: 8 ms, 1796 Mb
Compiling common-js.js: 515 ms, 2014 Mb
Updating client-api-js.js: 12 ms, 2014 Mb
Compiling client-api-js.js: 2088 ms, 1737 Mb
Updating client-js.js: 16 ms, 1740 Mb
Compiling client-js.js: 4877 ms, 2009 Mb
Updating app-state-js.js: 11 ms, 2011 Mb
Compiling app-state-js.js: 2250 ms, 1686 Mb
Updating app-web.js: 81 ms, 1691 Mb
Compiling app-web.js: 47457 ms, 1620 Mb
Updating vacations-api-js.js: 1 ms, 1623 Mb
Compiling vacations-api-js.js: 45 ms, 1632 Mb
Updating vacations-js.js: 3 ms, 1632 Mb
Compiling vacations-js.js: 1210 ms, 1879 Mb
Updating responsibilities-api-js.js: 1 ms, 1881 Mb
Compiling responsibilities-api-js.js: 43 ms, 1891 Mb
Updating responsibilities-js.js: 3 ms, 1891 Mb
Compiling responsibilities-js.js: 1621 ms, 1800 Mb
Updating internal-tools-api-js.js: 2 ms, 1802 Mb
Compiling internal-tools-api-js.js: 38 ms, 1812 Mb
Updating internal-tools-js.js: 9 ms, 1812 Mb
Compiling internal-tools-js.js: 1996 ms, 1932 Mb
Updating google-integration-api-js.js: 1 ms, 1934 Mb
Compiling google-integration-api-js.js: 69 ms, 1954 Mb
Updating google-integration-js.js: 3 ms, 1954 Mb
Compiling google-integration-js.js: 1567 ms, 2298 Mb
Updating editors-api-js.js: 1 ms, 2300 Mb
Compiling editors-api-js.js: 31 ms, 2310 Mb
Updating editors-js.js: 9 ms, 2310 Mb
Compiling editors-js.js: 1005 ms, 2325 Mb
Updating bonus-api-js.js: 1 ms, 2327 Mb
Compiling bonus-api-js.js: 64 ms, 2347 Mb
Updating bonus-js.js: 9 ms, 2347 Mb
Compiling bonus-js.js: 4231 ms, 2509 Mb
Updating all-js.js: 1 ms, 2511 Mb
Compiling all-js.js: 53 ms, 1914 Mb
Compiling all...: 91845 ms, 1914 Mb
------------ 9 ------------
Updating platform-runtime-js.js: 33 ms, 1917 Mb
Compiling platform-runtime-js.js: 8581 ms, 2140 Mb
Updating platform-web.js: 52 ms, 2144 Mb
Compiling platform-web.js: 19952 ms, 2493 Mb
Updating font-icons-runtime-js.js: 1 ms, 2496 Mb
Compiling font-icons-runtime-js.js: 172 ms, 2603 Mb
Updating platform-api-js.js: 7 ms, 2603 Mb
Compiling platform-api-js.js: 409 ms, 2072 Mb
Updating platform-client-js.js: 7 ms, 2074 Mb
Compiling platform-client-js.js: 1395 ms, 2105 Mb
Updating common-js.js: 8 ms, 2108 Mb
Compiling common-js.js: 475 ms, 2336 Mb
Updating client-api-js.js: 11 ms, 2336 Mb
Compiling client-api-js.js: 7511 ms, 2449 Mb
Updating client-js.js: 15 ms, 2452 Mb
Compiling client-js.js: 4605 ms, 2213 Mb
Updating app-state-js.js: 11 ms, 2216 Mb
Compiling app-state-js.js: 2188 ms, 2374 Mb
Updating app-web.js: 78 ms, 2378 Mb
Compiling app-web.js: 44486 ms, 1632 Mb
Updating vacations-api-js.js: 1 ms, 1635 Mb
Compiling vacations-api-js.js: 46 ms, 1645 Mb
Updating vacations-js.js: 3 ms, 1645 Mb
Compiling vacations-js.js: 1350 ms, 1874 Mb
Updating responsibilities-api-js.js: 1 ms, 1875 Mb
Compiling responsibilities-api-js.js: 49 ms, 1885 Mb
Updating responsibilities-js.js: 4 ms, 1885 Mb
Compiling responsibilities-js.js: 1694 ms, 1716 Mb
Updating internal-tools-api-js.js: 2 ms, 1718 Mb
Compiling internal-tools-api-js.js: 62 ms, 1718 Mb
Updating internal-tools-js.js: 7 ms, 1718 Mb
Compiling internal-tools-js.js: 2082 ms, 2183 Mb
Updating google-integration-api-js.js: 1 ms, 2185 Mb
Compiling google-integration-api-js.js: 68 ms, 2206 Mb
Updating google-integration-js.js: 3 ms, 2206 Mb
Compiling google-integration-js.js: 1456 ms, 2005 Mb
Updating editors-api-js.js: 1 ms, 2008 Mb
Compiling editors-api-js.js: 33 ms, 2018 Mb
Updating editors-js.js: 8 ms, 2018 Mb
Compiling editors-js.js: 973 ms, 2035 Mb
Updating bonus-api-js.js: 0 ms, 2036 Mb
Compiling bonus-api-js.js: 69 ms, 2056 Mb
Updating bonus-js.js: 10 ms, 2056 Mb
Compiling bonus-js.js: 3966 ms, 2173 Mb
Updating all-js.js: 1 ms, 2175 Mb
Compiling all-js.js: 43 ms, 2185 Mb
Compiling all...: 101961 ms, 2185 Mb
------------ 10 ------------
Updating platform-runtime-js.js: 36 ms, 2185 Mb
Compiling platform-runtime-js.js: 8613 ms, 1589 Mb
Updating platform-web.js: 62 ms, 1591 Mb
Compiling platform-web.js: 19941 ms, 1775 Mb
Updating font-icons-runtime-js.js: 1 ms, 1779 Mb
Compiling font-icons-runtime-js.js: 202 ms, 1235 Mb
Updating platform-api-js.js: 6 ms, 1237 Mb
Compiling platform-api-js.js: 377 ms, 1466 Mb
Updating platform-client-js.js: 6 ms, 1466 Mb
Compiling platform-client-js.js: 1348 ms, 1431 Mb
Updating common-js.js: 8 ms, 1433 Mb
Compiling common-js.js: 478 ms, 1645 Mb
Updating client-api-js.js: 11 ms, 1645 Mb
Compiling client-api-js.js: 7559 ms, 1750 Mb
Updating client-js.js: 17 ms, 1752 Mb
Compiling client-js.js: 4365 ms, 1410 Mb
Updating app-state-js.js: 10 ms, 1414 Mb
Compiling app-state-js.js: 2117 ms, 1551 Mb
Updating app-web.js: 79 ms, 1556 Mb
Compiling app-web.js: 43438 ms, 1862 Mb
Updating vacations-api-js.js: 0 ms, 1865 Mb
Compiling vacations-api-js.js: 40 ms, 1865 Mb
Updating vacations-js.js: 1 ms, 1865 Mb
Compiling vacations-js.js: 1189 ms, 2032 Mb
Updating responsibilities-api-js.js: 0 ms, 2035 Mb
Compiling responsibilities-api-js.js: 43 ms, 2048 Mb
Updating responsibilities-js.js: 1 ms, 2048 Mb
Compiling responsibilities-js.js: 1536 ms, 2159 Mb
Updating internal-tools-api-js.js: 0 ms, 2162 Mb
Compiling internal-tools-api-js.js: 35 ms, 2174 Mb
Updating internal-tools-js.js: 2 ms, 2174 Mb
Compiling internal-tools-js.js: 1805 ms, 1963 Mb
Updating google-integration-api-js.js: 0 ms, 1966 Mb
Compiling google-integration-api-js.js: 59 ms, 1979 Mb
Updating google-integration-js.js: 1 ms, 1979 Mb
Compiling google-integration-js.js: 1427 ms, 2053 Mb
Updating editors-api-js.js: 0 ms, 2055 Mb
Compiling editors-api-js.js: 30 ms, 2055 Mb
Updating editors-js.js: 2 ms, 2055 Mb
Compiling editors-js.js: 954 ms, 2014 Mb
Updating bonus-api-js.js: 0 ms, 2015 Mb
Compiling bonus-api-js.js: 2862 ms, 2042 Mb
Updating bonus-js.js: 5 ms, 2045 Mb
Compiling bonus-js.js: 3959 ms, 2008 Mb
Updating all-js.js: 1 ms, 2010 Mb
Compiling all-js.js: 42 ms, 2021 Mb
Compiling all...: 102698 ms, 2021 Mb
loadCircletModules: 1504 ms, 63 Mb
Initializing...: 6576 ms, 412 Mb
------------ 1 ------------
Updating platform-runtime-js.js: 348 ms, 430 Mb
Compiling platform-runtime-js.js: 11689 ms, 310 Mb
Updating platform-web.js: 101 ms, 313 Mb
Compiling platform-web.js: 17493 ms, 607 Mb
Updating font-icons-runtime-js.js: 1 ms, 611 Mb
Compiling font-icons-runtime-js.js: 1214 ms, 919 Mb
Updating platform-api-js.js: 9 ms, 919 Mb
Compiling platform-api-js.js: 1196 ms, 535 Mb
Updating platform-client-js.js: 10 ms, 536 Mb
Compiling platform-client-js.js: 3361 ms, 363 Mb
Updating common-js.js: 21 ms, 367 Mb
Compiling common-js.js: 923 ms, 680 Mb
Updating client-api-js.js: 15 ms, 680 Mb
Compiling client-api-js.js: 3651 ms, 935 Mb
Updating client-js.js: 18 ms, 938 Mb
Compiling client-js.js: 7038 ms, 487 Mb
Updating app-state-js.js: 24 ms, 490 Mb
Compiling app-state-js.js: 3347 ms, 970 Mb
Updating app-web.js: 168 ms, 976 Mb
Compiling app-web.js: 26374 ms, 678 Mb
Updating vacations-api-js.js: 12 ms, 683 Mb
Compiling vacations-api-js.js: 314 ms, 966 Mb
Updating vacations-js.js: 2 ms, 966 Mb
Compiling vacations-js.js: 1954 ms, 1098 Mb
Updating responsibilities-api-js.js: 0 ms, 1100 Mb
Compiling responsibilities-api-js.js: 382 ms, 929 Mb
Updating responsibilities-js.js: 4 ms, 930 Mb
Compiling responsibilities-js.js: 2993 ms, 901 Mb
Updating internal-tools-api-js.js: 1 ms, 905 Mb
Compiling internal-tools-api-js.js: 398 ms, 834 Mb
Updating internal-tools-js.js: 20 ms, 836 Mb
Compiling internal-tools-js.js: 3579 ms, 1225 Mb
Updating google-integration-api-js.js: 2 ms, 1227 Mb
Compiling google-integration-api-js.js: 382 ms, 1128 Mb
Updating google-integration-js.js: 4 ms, 1130 Mb
Compiling google-integration-js.js: 2032 ms, 1458 Mb
Updating editors-api-js.js: 12 ms, 1463 Mb
Compiling editors-api-js.js: 285 ms, 1142 Mb
Updating editors-js.js: 12 ms, 1144 Mb
Compiling editors-js.js: 418 ms, 1307 Mb
Updating bonus-api-js.js: 1 ms, 1307 Mb
Compiling bonus-api-js.js: 392 ms, 1160 Mb
Updating bonus-js.js: 12 ms, 1162 Mb
Compiling bonus-js.js: 5890 ms, 1508 Mb
Updating all-js.js: 1 ms, 1514 Mb
Compiling all-js.js: 395 ms, 1303 Mb
Compiling all...: 96534 ms, 1303 Mb
------------ 2 ------------
Updating platform-runtime-js.js: 41 ms, 1305 Mb
Compiling platform-runtime-js.js: 2827 ms, 1469 Mb
Updating platform-web.js: 74 ms, 1474 Mb
Compiling platform-web.js: 8701 ms, 1786 Mb
Updating font-icons-runtime-js.js: 1 ms, 1791 Mb
Compiling font-icons-runtime-js.js: 213 ms, 1296 Mb
Updating platform-api-js.js: 6 ms, 1298 Mb
Compiling platform-api-js.js: 437 ms, 1521 Mb
Updating platform-client-js.js: 7 ms, 1521 Mb
Compiling platform-client-js.js: 1517 ms, 1592 Mb
Updating common-js.js: 7 ms, 1596 Mb
Compiling common-js.js: 611 ms, 1340 Mb
Updating client-api-js.js: 11 ms, 1341 Mb
Compiling client-api-js.js: 2333 ms, 1613 Mb
Updating client-js.js: 12 ms, 1617 Mb
Compiling client-js.js: 4926 ms, 1588 Mb
Updating app-state-js.js: 10 ms, 1592 Mb
Compiling app-state-js.js: 2404 ms, 1357 Mb
Updating app-web.js: 102 ms, 1362 Mb
Compiling app-web.js: 22871 ms, 1653 Mb
Updating vacations-api-js.js: 14 ms, 1657 Mb
Compiling vacations-api-js.js: 41 ms, 1664 Mb
Updating vacations-js.js: 3 ms, 1664 Mb
Compiling vacations-js.js: 1243 ms, 1514 Mb
Updating responsibilities-api-js.js: 0 ms, 1516 Mb
Compiling responsibilities-api-js.js: 57 ms, 1530 Mb
Updating responsibilities-js.js: 3 ms, 1530 Mb
Compiling responsibilities-js.js: 1714 ms, 1614 Mb
Updating internal-tools-api-js.js: 12 ms, 1618 Mb
Compiling internal-tools-api-js.js: 39 ms, 1625 Mb
Updating internal-tools-js.js: 7 ms, 1625 Mb
Compiling internal-tools-js.js: 1956 ms, 1571 Mb
Updating google-integration-api-js.js: 12 ms, 1574 Mb
Compiling google-integration-api-js.js: 66 ms, 1590 Mb
Updating google-integration-js.js: 3 ms, 1590 Mb
Compiling google-integration-js.js: 1472 ms, 1575 Mb
Updating editors-api-js.js: 1 ms, 1577 Mb
Compiling editors-api-js.js: 31 ms, 1584 Mb
Updating editors-js.js: 8 ms, 1584 Mb
Compiling editors-js.js: 294 ms, 1658 Mb
Updating bonus-api-js.js: 1 ms, 1658 Mb
Compiling bonus-api-js.js: 67 ms, 1673 Mb
Updating bonus-js.js: 9 ms, 1673 Mb
Compiling bonus-js.js: 4106 ms, 1469 Mb
Updating all-js.js: 12 ms, 1477 Mb
Compiling all-js.js: 42 ms, 1484 Mb
Compiling all...: 58357 ms, 1484 Mb
------------ 3 ------------
Updating platform-runtime-js.js: 34 ms, 1484 Mb
Compiling platform-runtime-js.js: 2497 ms, 1495 Mb
Updating platform-web.js: 62 ms, 1499 Mb
Compiling platform-web.js: 8203 ms, 1741 Mb
Updating font-icons-runtime-js.js: 12 ms, 1744 Mb
Compiling font-icons-runtime-js.js: 160 ms, 1297 Mb
Updating platform-api-js.js: 6 ms, 1302 Mb
Compiling platform-api-js.js: 388 ms, 1529 Mb
Updating platform-client-js.js: 8 ms, 1529 Mb
Compiling platform-client-js.js: 1390 ms, 1661 Mb
Updating common-js.js: 13 ms, 1203 Mb
Compiling common-js.js: 505 ms, 1432 Mb
Updating client-api-js.js: 12 ms, 1432 Mb
Compiling client-api-js.js: 2371 ms, 1343 Mb
Updating client-js.js: 32 ms, 1348 Mb
Compiling client-js.js: 4608 ms, 1365 Mb
Updating app-state-js.js: 21 ms, 1375 Mb
Compiling app-state-js.js: 2165 ms, 1630 Mb
Updating app-web.js: 84 ms, 1635 Mb
Compiling app-web.js: 22564 ms, 1745 Mb
Updating vacations-api-js.js: 0 ms, 1751 Mb
Compiling vacations-api-js.js: 43 ms, 1765 Mb
Updating vacations-js.js: 3 ms, 1765 Mb
Compiling vacations-js.js: 1204 ms, 1657 Mb
Updating responsibilities-api-js.js: 1 ms, 1661 Mb
Compiling responsibilities-api-js.js: 47 ms, 1667 Mb
Updating responsibilities-js.js: 3 ms, 1667 Mb
Compiling responsibilities-js.js: 1619 ms, 1560 Mb
Updating internal-tools-api-js.js: 12 ms, 1563 Mb
Compiling internal-tools-api-js.js: 36 ms, 1570 Mb
Updating internal-tools-js.js: 9 ms, 1570 Mb
Compiling internal-tools-js.js: 1953 ms, 1540 Mb
Updating google-integration-api-js.js: 12 ms, 1544 Mb
Compiling google-integration-api-js.js: 74 ms, 1557 Mb
Updating google-integration-js.js: 3 ms, 1557 Mb
Compiling google-integration-js.js: 1528 ms, 1624 Mb
Updating editors-api-js.js: 13 ms, 1631 Mb
Compiling editors-api-js.js: 33 ms, 1646 Mb
Updating editors-js.js: 8 ms, 1646 Mb
Compiling editors-js.js: 290 ms, 1710 Mb
Updating bonus-api-js.js: 1 ms, 1710 Mb
Compiling bonus-api-js.js: 66 ms, 1731 Mb
Updating bonus-js.js: 10 ms, 1731 Mb
Compiling bonus-js.js: 3993 ms, 1535 Mb
Updating all-js.js: 12 ms, 1543 Mb
Compiling all-js.js: 39 ms, 1559 Mb
Compiling all...: 56177 ms, 1559 Mb
------------ 4 ------------
Updating platform-runtime-js.js: 35 ms, 1559 Mb
Compiling platform-runtime-js.js: 2351 ms, 1529 Mb
Updating platform-web.js: 57 ms, 1536 Mb
Compiling platform-web.js: 8147 ms, 1747 Mb
Updating font-icons-runtime-js.js: 1 ms, 1756 Mb
Compiling font-icons-runtime-js.js: 164 ms, 1324 Mb
Updating platform-api-js.js: 5 ms, 1328 Mb
Compiling platform-api-js.js: 377 ms, 1558 Mb
Updating platform-client-js.js: 7 ms, 1558 Mb
Compiling platform-client-js.js: 1391 ms, 1662 Mb
Updating common-js.js: 8 ms, 1665 Mb
Compiling common-js.js: 505 ms, 1429 Mb
Updating client-api-js.js: 11 ms, 1431 Mb
Compiling client-api-js.js: 2173 ms, 1725 Mb
Updating client-js.js: 12 ms, 1729 Mb
Compiling client-js.js: 4535 ms, 1768 Mb
Updating app-state-js.js: 23 ms, 1773 Mb
Compiling app-state-js.js: 2166 ms, 1595 Mb
Updating app-web.js: 93 ms, 1606 Mb
Compiling app-web.js: 22540 ms, 1654 Mb
Updating vacations-api-js.js: 11 ms, 1661 Mb
Compiling vacations-api-js.js: 38 ms, 1675 Mb
Updating vacations-js.js: 3 ms, 1675 Mb
Compiling vacations-js.js: 1222 ms, 1613 Mb
Updating responsibilities-api-js.js: 1 ms, 1620 Mb
Compiling responsibilities-api-js.js: 45 ms, 1634 Mb
Updating responsibilities-js.js: 3 ms, 1634 Mb
Compiling responsibilities-js.js: 1656 ms, 1487 Mb
Updating internal-tools-api-js.js: 12 ms, 1494 Mb
Compiling internal-tools-api-js.js: 37 ms, 1500 Mb
Updating internal-tools-js.js: 6 ms, 1500 Mb
Compiling internal-tools-js.js: 1914 ms, 1751 Mb
Updating google-integration-api-js.js: 12 ms, 1758 Mb
Compiling google-integration-api-js.js: 67 ms, 1299 Mb
Updating google-integration-js.js: 3 ms, 1302 Mb
Compiling google-integration-js.js: 1513 ms, 1571 Mb
Updating editors-api-js.js: 11 ms, 1578 Mb
Compiling editors-api-js.js: 32 ms, 1585 Mb
Updating editors-js.js: 7 ms, 1585 Mb
Compiling editors-js.js: 290 ms, 1657 Mb
Updating bonus-api-js.js: 0 ms, 1657 Mb
Compiling bonus-api-js.js: 65 ms, 1678 Mb
Updating bonus-js.js: 10 ms, 1678 Mb
Compiling bonus-js.js: 4037 ms, 1825 Mb
Updating all-js.js: 12 ms, 1833 Mb
Compiling all-js.js: 39 ms, 1848 Mb
Compiling all...: 55682 ms, 1848 Mb
------------ 5 ------------
Updating platform-runtime-js.js: 40 ms, 1848 Mb
Compiling platform-runtime-js.js: 2370 ms, 1473 Mb
Updating platform-web.js: 56 ms, 1481 Mb
Compiling platform-web.js: 8095 ms, 1651 Mb
Updating font-icons-runtime-js.js: 1 ms, 1660 Mb
Compiling font-icons-runtime-js.js: 159 ms, 1757 Mb
Updating platform-api-js.js: 5 ms, 1757 Mb
Compiling platform-api-js.js: 406 ms, 1444 Mb
Updating platform-client-js.js: 7 ms, 1448 Mb
Compiling platform-client-js.js: 1413 ms, 1561 Mb
Updating common-js.js: 8 ms, 1565 Mb
Compiling common-js.js: 509 ms, 1788 Mb
Updating client-api-js.js: 12 ms, 1788 Mb
Compiling client-api-js.js: 2115 ms, 1610 Mb
Updating client-js.js: 26 ms, 1615 Mb
Compiling client-js.js: 4468 ms, 1609 Mb
Updating app-state-js.js: 10 ms, 1619 Mb
Compiling app-state-js.js: 2182 ms, 1426 Mb
Updating app-web.js: 96 ms, 1432 Mb
Compiling app-web.js: 22790 ms, 1718 Mb
Updating vacations-api-js.js: 11 ms, 1725 Mb
Compiling vacations-api-js.js: 42 ms, 1738 Mb
Updating vacations-js.js: 3 ms, 1738 Mb
Compiling vacations-js.js: 1243 ms, 1626 Mb
Updating responsibilities-api-js.js: 1 ms, 1633 Mb
Compiling responsibilities-api-js.js: 45 ms, 1647 Mb
Updating responsibilities-js.js: 3 ms, 1647 Mb
Compiling responsibilities-js.js: 1630 ms, 1505 Mb
Updating internal-tools-api-js.js: 12 ms, 1512 Mb
Compiling internal-tools-api-js.js: 43 ms, 1518 Mb
Updating internal-tools-js.js: 7 ms, 1518 Mb
Compiling internal-tools-js.js: 1898 ms, 1763 Mb
Updating google-integration-api-js.js: 16 ms, 1293 Mb
Compiling google-integration-api-js.js: 59 ms, 1314 Mb
Updating google-integration-js.js: 4 ms, 1314 Mb
Compiling google-integration-js.js: 1455 ms, 1581 Mb
Updating editors-api-js.js: 11 ms, 1585 Mb
Compiling editors-api-js.js: 30 ms, 1592 Mb
Updating editors-js.js: 7 ms, 1592 Mb
Compiling editors-js.js: 283 ms, 1658 Mb
Updating bonus-api-js.js: 1 ms, 1658 Mb
Compiling bonus-api-js.js: 64 ms, 1679 Mb
Updating bonus-js.js: 8 ms, 1679 Mb
Compiling bonus-js.js: 3945 ms, 1781 Mb
Updating all-js.js: 12 ms, 1790 Mb
Compiling all-js.js: 38 ms, 1806 Mb
Compiling all...: 55671 ms, 1806 Mb
------------ 6 ------------
Updating platform-runtime-js.js: 36 ms, 1806 Mb
Compiling platform-runtime-js.js: 2343 ms, 1394 Mb
Updating platform-web.js: 61 ms, 1398 Mb
Compiling platform-web.js: 8053 ms, 1500 Mb
Updating font-icons-runtime-js.js: 11 ms, 1509 Mb
Compiling font-icons-runtime-js.js: 153 ms, 1611 Mb
Updating platform-api-js.js: 6 ms, 1611 Mb
Compiling platform-api-js.js: 374 ms, 1843 Mb
Updating platform-client-js.js: 6 ms, 1843 Mb
Compiling platform-client-js.js: 1360 ms, 1421 Mb
Updating common-js.js: 18 ms, 1431 Mb
Compiling common-js.js: 486 ms, 1647 Mb
Updating client-api-js.js: 11 ms, 1647 Mb
Compiling client-api-js.js: 2173 ms, 1442 Mb
Updating client-js.js: 26 ms, 1447 Mb
Compiling client-js.js: 4506 ms, 1826 Mb
Updating app-state-js.js: 10 ms, 1831 Mb
Compiling app-state-js.js: 2140 ms, 1602 Mb
Updating app-web.js: 83 ms, 1608 Mb
Compiling app-web.js: 22527 ms, 1687 Mb
Updating vacations-api-js.js: 11 ms, 1694 Mb
Compiling vacations-api-js.js: 39 ms, 1708 Mb
Updating vacations-js.js: 3 ms, 1708 Mb
Compiling vacations-js.js: 1169 ms, 1592 Mb
Updating responsibilities-api-js.js: 1 ms, 1595 Mb
Compiling responsibilities-api-js.js: 45 ms, 1609 Mb
Updating responsibilities-js.js: 4 ms, 1609 Mb
Compiling responsibilities-js.js: 1555 ms, 1711 Mb
Updating internal-tools-api-js.js: 12 ms, 1715 Mb
Compiling internal-tools-api-js.js: 36 ms, 1728 Mb
Updating internal-tools-js.js: 8 ms, 1728 Mb
Compiling internal-tools-js.js: 1879 ms, 1714 Mb
Updating google-integration-api-js.js: 13 ms, 1717 Mb
Compiling google-integration-api-js.js: 62 ms, 1731 Mb
Updating google-integration-js.js: 4 ms, 1731 Mb
Compiling google-integration-js.js: 1466 ms, 1727 Mb
Updating editors-api-js.js: 1 ms, 1730 Mb
Compiling editors-api-js.js: 33 ms, 1738 Mb
Updating editors-js.js: 7 ms, 1738 Mb
Compiling editors-js.js: 297 ms, 1353 Mb
Updating bonus-api-js.js: 1 ms, 1355 Mb
Compiling bonus-api-js.js: 63 ms, 1371 Mb
Updating bonus-js.js: 11 ms, 1371 Mb
Compiling bonus-js.js: 3987 ms, 1597 Mb
Updating all-js.js: 11 ms, 1605 Mb
Compiling all-js.js: 40 ms, 1621 Mb
Compiling all...: 55171 ms, 1621 Mb
------------ 7 ------------
Updating platform-runtime-js.js: 30 ms, 1621 Mb
Compiling platform-runtime-js.js: 2321 ms, 1602 Mb
Updating platform-web.js: 48 ms, 1606 Mb
Compiling platform-web.js: 8072 ms, 1682 Mb
Updating font-icons-runtime-js.js: 11 ms, 1692 Mb
Compiling font-icons-runtime-js.js: 154 ms, 1791 Mb
Updating platform-api-js.js: 5 ms, 1791 Mb
Compiling platform-api-js.js: 386 ms, 1457 Mb
Updating platform-client-js.js: 6 ms, 1462 Mb
Compiling platform-client-js.js: 1330 ms, 1546 Mb
Updating common-js.js: 7 ms, 1549 Mb
Compiling common-js.js: 485 ms, 1778 Mb
Updating client-api-js.js: 11 ms, 1778 Mb
Compiling client-api-js.js: 2079 ms, 1575 Mb
Updating client-js.js: 23 ms, 1580 Mb
Compiling client-js.js: 4451 ms, 1503 Mb
Updating app-state-js.js: 22 ms, 1514 Mb
Compiling app-state-js.js: 2167 ms, 1730 Mb
Updating app-web.js: 88 ms, 1741 Mb
Compiling app-web.js: 22131 ms, 1867 Mb
Updating vacations-api-js.js: 12 ms, 1874 Mb
Compiling vacations-api-js.js: 45 ms, 1296 Mb
Updating vacations-js.js: 5 ms, 1299 Mb
Compiling vacations-js.js: 1236 ms, 1480 Mb
Updating responsibilities-api-js.js: 1 ms, 1483 Mb
Compiling responsibilities-api-js.js: 46 ms, 1496 Mb
Updating responsibilities-js.js: 5 ms, 1496 Mb
Compiling responsibilities-js.js: 1588 ms, 1621 Mb
Updating internal-tools-api-js.js: 12 ms, 1627 Mb
Compiling internal-tools-api-js.js: 38 ms, 1641 Mb
Updating internal-tools-js.js: 9 ms, 1641 Mb
Compiling internal-tools-js.js: 1874 ms, 1621 Mb
Updating google-integration-api-js.js: 14 ms, 1628 Mb
Compiling google-integration-api-js.js: 61 ms, 1648 Mb
Updating google-integration-js.js: 4 ms, 1648 Mb
Compiling google-integration-js.js: 1438 ms, 1700 Mb
Updating editors-api-js.js: 1 ms, 1704 Mb
Compiling editors-api-js.js: 32 ms, 1711 Mb
Updating editors-js.js: 9 ms, 1711 Mb
Compiling editors-js.js: 278 ms, 1779 Mb
Updating bonus-api-js.js: 1 ms, 1779 Mb
Compiling bonus-api-js.js: 71 ms, 1310 Mb
Updating bonus-js.js: 8 ms, 1312 Mb
Compiling bonus-js.js: 3948 ms, 1606 Mb
Updating all-js.js: 13 ms, 1614 Mb
Compiling all-js.js: 38 ms, 1623 Mb
Compiling all...: 54643 ms, 1623 Mb
------------ 8 ------------
Updating platform-runtime-js.js: 38 ms, 1623 Mb
Compiling platform-runtime-js.js: 2409 ms, 1608 Mb
Updating platform-web.js: 54 ms, 1612 Mb
Compiling platform-web.js: 7958 ms, 1752 Mb
